route_id,step_id,start_lon,start_lat,start_time,end_lon,end_lat,end_time,travel_mode,age_group,foreign
68,0,37.3537,55.7233,77790,37.3722,55.7237,78228,DRIVING,0,0
68,0,37.3722,55.7237,78228,37.3734,55.7235,78666,DRIVING,0,0
68,1,37.3734,55.7235,76038,37.4154,55.7419,77357,BUS,0,0
68,2,37.4154,55.7419,77357,37.4153,55.7416,77393,WALKING,0,0
68,3,37.4153,55.7416,77393,37.3569,55.7914,78397,BUS,0,0
68,4,37.3569,55.7914,78397,37.3577,55.7926,79208,WALKING,0,0
68,4,37.3577,55.7926,79208,37.3695,55.7982,80019,WALKING,0,0
69,0,37.3387,55.7278,61200,37.3377,55.7281,61638,DRIVING,1,0
69,0,37.3377,55.7281,61638,37.3384,55.7324,62076,DRIVING,1,0
69,0,37.3384,55.7324,62076,37.3389,55.7343,62514,DRIVING,1,0
69,0,37.3389,55.7343,62514,37.3521,55.7294,62952,DRIVING,1,0
69,0,37.3521,55.7294,62952,37.3537,55.7233,63390,DRIVING,1,0
69,0,37.3537,55.7233,63390,37.3722,55.7237,63828,DRIVING,1,0
69,0,37.3722,55.7237,63828,37.3734,55.7235,64266,DRIVING,1,0
69,1,37.3734,55.7235,61638,37.4154,55.7419,62957,BUS,1,0
69,2,37.4154,55.7419,62957,37.4156,55.7414,63134,WALKING,1,0
69,2,37.4156,55.7414,63134,37.417,55.7406,63311,WALKING,1,0
69,3,37.417,55.7406,63134,37.4031,55.8038,63900,SUBWAY,1,0
69,4,37.4031,55.8038,63900,37.4014,55.8045,64079,WALKING,1,0
69,4,37.4014,55.8045,64079,37.4007,55.8046,64258,WALKING,1,0
69,5,37.4007,55.8046,64079,37.3739,55.8043,64689,SHARE_TAXI,1,0
69,6,37.3739,55.8043,64689,37.3733,55.8029,65131,WALKING,1,0
69,6,37.3733,55.8029,65131,37.3718,55.8031,65573,WALKING,1,0
69,6,37.3718,55.8031,65573,37.3722,55.8049,66015,WALKING,1,0
69,6,37.3722,55.8049,66015,37.3697,55.805,66457,WALKING,1,0
70,0,37.3387,55.7278,32400,37.3377,55.7281,32838,DRIVING,0,0
70,0,37.3377,55.7281,32838,37.3384,55.7324,33276,DRIVING,0,0
70,0,37.3384,55.7324,33276,37.3389,55.7343,33714,DRIVING,0,0
70,0,37.3389,55.7343,33714,37.3521,55.7294,34152,DRIVING,0,0
70,0,37.3521,55.7294,34152,37.3537,55.7233,34590,DRIVING,0,0
70,0,37.3537,55.7233,34590,37.3722,55.7237,35028,DRIVING,0,0
70,0,37.3722,55.7237,35028,37.3734,55.7235,35466,DRIVING,0,0
70,1,37.3734,55.7235,32838,37.4154,55.7419,34157,BUS,0,0
70,2,37.4154,55.7419,34157,37.4156,55.7414,34334,WALKING,0,0
70,2,37.4156,55.7414,34334,37.417,55.7406,34511,WALKING,0,0
70,3,37.417,55.7406,34334,37.3614,55.846,35651,SUBWAY,0,0
70,4,37.3614,55.846,35651,37.3612,55.8466,35792,WALKING,0,0
70,4,37.3612,55.8466,35792,37.3613,55.8473,35933,WALKING,0,0
70,5,37.3613,55.8473,35792,37.3519,55.8179,36367,SHARE_TAXI,0,0
70,6,37.3519,55.8179,36367,37.3559,55.8175,37653,WALKING,0,0
70,6,37.3559,55.8175,37653,37.3585,55.8182,38939,WALKING,0,0
70,6,37.3585,55.8182,38939,37.3591,55.8185,40225,WALKING,0,0
70,6,37.3591,55.8185,40225,37.3597,55.8188,41511,WALKING,0,0
70,6,37.3597,55.8188,41511,37.3684,55.8152,42797,WALKING,0,0
70,6,37.3684,55.8152,42797,37.3688,55.8152,44083,WALKING,0,0
70,6,37.3688,55.8152,44083,37.3682,55.8134,45369,WALKING,0,0
70,6,37.3682,55.8134,45369,37.3702,55.813,46655,WALKING,0,0
70,6,37.3702,55.813,46655,37.3698,55.8118,47941,WALKING,0,0
71,0,37.3387,55.7278,64800,37.3377,55.7281,65238,DRIVING,0,0
71,0,37.3377,55.7281,65238,37.3384,55.7324,65676,DRIVING,0,0
71,0,37.3384,55.7324,65676,37.3389,55.7343,66114,DRIVING,0,0
71,0,37.3389,55.7343,66114,37.3521,55.7294,66552,DRIVING,0,0
71,0,37.3521,55.7294,66552,37.3537,55.7233,66990,DRIVING,0,0
71,0,37.3537,55.7233,66990,37.3722,55.7237,67428,DRIVING,0,0
71,0,37.3722,55.7237,67428,37.3734,55.7235,67866,DRIVING,0,0
71,1,37.3734,55.7235,65238,37.4154,55.7419,66557,BUS,0,0
71,2,37.4154,55.7419,66557,37.4156,55.7414,66734,WALKING,0,0
71,2,37.4156,55.7414,66734,37.417,55.7406,66911,WALKING,0,0
71,3,37.417,55.7406,66734,37.3614,55.846,68051,SUBWAY,0,0
71,4,37.3614,55.846,68051,37.3612,55.8466,68155,WALKING,0,0
71,4,37.3612,55.8466,68155,37.3613,55.8463,68259,WALKING,0,0
71,5,37.3613,55.8463,68155,37.3917,55.8329,68364,SHARE_TAXI,0,0
71,6,37.3917,55.8329,68364,37.3922,55.8333,68418,WALKING,0,0
71,7,37.3922,55.8333,68418,37.3693,55.8214,68766,SHARE_TAXI,0,0
71,8,37.3693,55.8214,68766,37.3691,55.8214,69013,WALKING,0,0
71,8,37.3691,55.8214,69013,37.3697,55.8186,69260,WALKING,0,0
72,0,37.3387,55.7278,68400,37.3377,55.7281,68838,DRIVING,0,1
72,0,37.3377,55.7281,68838,37.3384,55.7324,69276,DRIVING,0,1
72,0,37.3384,55.7324,69276,37.3389,55.7343,69714,DRIVING,0,1
72,0,37.3389,55.7343,69714,37.3521,55.7294,70152,DRIVING,0,1
72,0,37.3521,55.7294,70152,37.3537,55.7233,70590,DRIVING,0,1
72,0,37.3537,55.7233,70590,37.3722,55.7237,71028,DRIVING,0,1
72,0,37.3722,55.7237,71028,37.3734,55.7235,71466,DRIVING,0,1
72,1,37.3734,55.7235,68838,37.4154,55.7419,70157,BUS,0,1
72,2,37.4154,55.7419,70157,37.4156,55.7414,70334,WALKING,0,1
72,2,37.4156,55.7414,70334,37.417,55.7406,70511,WALKING,0,1
72,3,37.417,55.7406,70334,37.3614,55.846,71651,SUBWAY,0,1
72,4,37.3614,55.846,71651,37.3612,55.8466,71755,WALKING,0,1
72,4,37.3612,55.8466,71755,37.3613,55.8463,71859,WALKING,0,1
72,5,37.3613,55.8463,71755,37.3917,55.8329,71964,SHARE_TAXI,0,1
72,6,37.3917,55.8329,71964,37.3922,55.8333,72020,WALKING,0,1
72,7,37.3922,55.8333,72020,37.3683,55.8211,72572,SHARE_TAXI,0,1
72,8,37.3683,55.8211,72572,37.3691,55.8214,73097,WALKING,0,1
72,8,37.3691,55.8214,73097,37.3665,55.8234,73622,WALKING,0,1
72,8,37.3665,55.8234,73622,37.3665,55.8237,74147,WALKING,0,1
72,8,37.3665,55.8237,74147,37.3671,55.8244,74672,WALKING,0,1
72,8,37.3671,55.8244,74672,37.3674,55.8245,75197,WALKING,0,1
72,8,37.3674,55.8245,75197,37.3673,55.8247,75722,WALKING,0,1
72,8,37.3673,55.8247,75722,37.3696,55.8255,76247,WALKING,0,1
72,8,37.3696,55.8255,76247,37.3695,55.8254,76772,WALKING,0,1
73,0,37.3387,55.7278,3600,37.3377,55.7281,4038,DRIVING,0,0
73,0,37.3377,55.7281,4038,37.3384,55.7324,4476,DRIVING,0,0
73,0,37.3384,55.7324,4476,37.3389,55.7343,4914,DRIVING,0,0
73,0,37.3389,55.7343,4914,37.3521,55.7294,5352,DRIVING,0,0
73,0,37.3521,55.7294,5352,37.3537,55.7233,5790,DRIVING,0,0
73,0,37.3537,55.7233,5790,37.3722,55.7237,6228,DRIVING,0,0
73,0,37.3722,55.7237,6228,37.3734,55.7235,6666,DRIVING,0,0
73,1,37.3734,55.7235,4038,37.4154,55.7419,5357,BUS,0,0
73,2,37.4154,55.7419,5357,37.4156,55.7414,5534,WALKING,0,0
73,2,37.4156,55.7414,5534,37.417,55.7406,5711,WALKING,0,0
73,3,37.417,55.7406,5534,37.3614,55.846,6851,SUBWAY,0,0
73,4,37.3614,55.846,6851,37.3612,55.8466,6992,WALKING,0,0
73,4,37.3612,55.8466,6992,37.3611,55.8473,7133,WALKING,0,0
73,5,37.3611,55.8473,6992,37.3635,55.8305,7535,BUS,0,0
73,6,37.3635,55.8305,7535,37.3646,55.8305,7869,WALKING,0,0
73,6,37.3646,55.8305,7869,37.3698,55.832,8203,WALKING,0,0
74,0,37.3387,55.7278,50400,37.3377,55.7281,50838,DRIVING,0,1
74,0,37.3377,55.7281,50838,37.3384,55.7324,51276,DRIVING,0,1
74,0,37.3384,55.7324,51276,37.3389,55.7343,51714,DRIVING,0,1
74,0,37.3389,55.7343,51714,37.3521,55.7294,52152,DRIVING,0,1
74,0,37.3521,55.7294,52152,37.3537,55.7233,52590,DRIVING,0,1
74,0,37.3537,55.7233,52590,37.3722,55.7237,53028,DRIVING,0,1
74,0,37.3722,55.7237,53028,37.3734,55.7235,53466,DRIVING,0,1
74,1,37.3734,55.7235,50838,37.4154,55.7419,52157,BUS,0,1
74,2,37.4154,55.7419,52157,37.4156,55.7414,52334,WALKING,0,1
74,2,37.4156,55.7414,52334,37.417,55.7406,52511,WALKING,0,1
74,3,37.417,55.7406,52334,37.3821,55.8358,53493,SUBWAY,0,1
74,4,37.3821,55.8358,53493,37.3809,55.837,54362,WALKING,0,1
74,4,37.3809,55.837,54362,37.3784,55.8378,55231,WALKING,0,1
74,4,37.3784,55.8378,55231,37.3694,55.8396,56100,WALKING,0,1
75,0,37.3387,55.7278,18000,37.3377,55.7281,18438,DRIVING,1,0
75,0,37.3377,55.7281,18438,37.3384,55.7324,18876,DRIVING,1,0
75,0,37.3384,55.7324,18876,37.3389,55.7343,19314,DRIVING,1,0
75,0,37.3389,55.7343,19314,37.3521,55.7294,19752,DRIVING,1,0
75,0,37.3521,55.7294,19752,37.3537,55.7233,20190,DRIVING,1,0
75,0,37.3537,55.7233,20190,37.3722,55.7237,20628,DRIVING,1,0
75,0,37.3722,55.7237,20628,37.3734,55.7235,21066,DRIVING,1,0
75,1,37.3734,55.7235,18438,37.4154,55.7419,19757,BUS,1,0
75,2,37.4154,55.7419,19757,37.4156,55.7414,19934,WALKING,1,0
75,2,37.4156,55.7414,19934,37.417,55.7406,20111,WALKING,1,0
75,3,37.417,55.7406,19934,37.3614,55.846,21251,SUBWAY,1,0
75,4,37.3614,55.846,21251,37.3639,55.8456,21803,WALKING,1,0
75,4,37.3639,55.8456,21803,37.3672,55.8439,22355,WALKING,1,0
75,4,37.3672,55.8439,22355,37.37,55.8457,22907,WALKING,1,0
77,0,37.3387,55.7278,72000,37.3377,55.7281,72438,DRIVING,2,0
77,0,37.3377,55.7281,72438,37.3384,55.7324,72876,DRIVING,2,0
77,0,37.3384,55.7324,72876,37.3389,55.7343,73314,DRIVING,2,0
77,0,37.3389,55.7343,73314,37.3521,55.7294,73752,DRIVING,2,0
77,0,37.3521,55.7294,73752,37.3537,55.7233,74190,DRIVING,2,0
77,0,37.3537,55.7233,74190,37.3722,55.7237,74628,DRIVING,2,0
77,0,37.3722,55.7237,74628,37.3734,55.7235,75066,DRIVING,2,0
77,1,37.3734,55.7235,72438,37.4154,55.7419,73757,BUS,2,0
77,2,37.4154,55.7419,73757,37.4156,55.7414,73934,WALKING,2,0
77,2,37.4156,55.7414,73934,37.417,55.7406,74111,WALKING,2,0
77,3,37.417,55.7406,73934,37.3542,55.8559,75371,SUBWAY,2,0
77,4,37.3542,55.8559,75371,37.3554,55.857,76471,WALKING,2,0
77,4,37.3554,55.857,76471,37.3606,55.861,77571,WALKING,2,0
77,4,37.3606,55.861,77571,37.3629,55.8627,78671,WALKING,2,0
77,4,37.3629,55.8627,78671,37.3667,55.8626,79771,WALKING,2,0
77,4,37.3667,55.8626,79771,37.3666,55.861,80871,WALKING,2,0
77,4,37.3666,55.861,80871,37.3685,55.8611,81971,WALKING,2,0
78,0,37.3387,55.7278,39600,37.3377,55.7281,40038,DRIVING,0,1
78,0,37.3377,55.7281,40038,37.3384,55.7324,40476,DRIVING,0,1
78,0,37.3384,55.7324,40476,37.3389,55.7343,40914,DRIVING,0,1
78,0,37.3389,55.7343,40914,37.3521,55.7294,41352,DRIVING,0,1
78,0,37.3521,55.7294,41352,37.3537,55.7233,41790,DRIVING,0,1
78,0,37.3537,55.7233,41790,37.3722,55.7237,42228,DRIVING,0,1
78,0,37.3722,55.7237,42228,37.3734,55.7235,42666,DRIVING,0,1
78,1,37.3734,55.7235,40038,37.4154,55.7419,41357,BUS,0,1
78,2,37.4154,55.7419,41357,37.4156,55.7414,41534,WALKING,0,1
78,2,37.4156,55.7414,41534,37.417,55.7406,41711,WALKING,0,1
78,3,37.417,55.7406,41534,37.3542,55.8559,42971,SUBWAY,0,1
78,4,37.3542,55.8559,42971,37.3554,55.857,43993,WALKING,0,1
78,4,37.3554,55.857,43993,37.3606,55.861,45015,WALKING,0,1
78,4,37.3606,55.861,45015,37.3692,55.8644,46037,WALKING,0,1
79,0,37.3387,55.7278,3600,37.3377,55.7281,4038,DRIVING,1,1
79,0,37.3377,55.7281,4038,37.3384,55.7324,4476,DRIVING,1,1
79,0,37.3384,55.7324,4476,37.3389,55.7343,4914,DRIVING,1,1
79,0,37.3389,55.7343,4914,37.3521,55.7294,5352,DRIVING,1,1
79,0,37.3521,55.7294,5352,37.3537,55.7233,5790,DRIVING,1,1
79,0,37.3537,55.7233,5790,37.3722,55.7237,6228,DRIVING,1,1
79,0,37.3722,55.7237,6228,37.3734,55.7235,6666,DRIVING,1,1
79,1,37.3734,55.7235,4038,37.4154,55.7419,5357,BUS,1,1
79,2,37.4154,55.7419,5357,37.4156,55.7414,5534,WALKING,1,1
79,2,37.4156,55.7414,5534,37.417,55.7406,5711,WALKING,1,1
79,3,37.417,55.7406,5534,37.3614,55.846,6851,SUBWAY,1,1
79,4,37.3614,55.846,6851,37.3604,55.847,7002,WALKING,1,1
79,4,37.3604,55.847,7002,37.3599,55.847,7153,WALKING,1,1
79,5,37.3599,55.847,7002,37.3472,55.8705,7530,BUS,1,1
79,6,37.3472,55.8705,7530,37.3697,55.873,9001,WALKING,1,1
80,0,37.3387,55.7278,43200,37.3377,55.7281,43638,DRIVING,1,1
80,0,37.3377,55.7281,43638,37.3384,55.7324,44076,DRIVING,1,1
80,0,37.3384,55.7324,44076,37.3389,55.7343,44514,DRIVING,1,1
80,0,37.3389,55.7343,44514,37.3521,55.7294,44952,DRIVING,1,1
80,0,37.3521,55.7294,44952,37.3537,55.7233,45390,DRIVING,1,1
80,0,37.3537,55.7233,45390,37.3722,55.7237,45828,DRIVING,1,1
80,0,37.3722,55.7237,45828,37.3734,55.7235,46266,DRIVING,1,1
80,1,37.3734,55.7235,43638,37.3973,55.7248,43969,BUS,1,1
80,2,37.3973,55.7248,43969,37.3983,55.7237,44113,WALKING,1,1
80,3,37.3983,55.7237,44113,37.4076,55.7169,44334,BUS,1,1
80,4,37.4076,55.7169,44334,37.4074,55.7172,44375,WALKING,1,1
80,5,37.4074,55.7172,44375,37.3879,55.6794,45363,BUS,1,1
80,6,37.3879,55.6794,45363,37.3866,55.6799,46041,WALKING,1,1
80,6,37.3866,55.6799,46041,37.3802,55.6796,46719,WALKING,1,1
80,6,37.3802,55.6796,46719,37.3784,55.6786,47397,WALKING,1,1
80,6,37.3784,55.6786,47397,37.3787,55.6781,48075,WALKING,1,1
80,6,37.3787,55.6781,48075,37.3799,55.6784,48753,WALKING,1,1
81,0,37.3387,55.7278,68400,37.3377,55.7281,68838,DRIVING,1,1
81,0,37.3377,55.7281,68838,37.3384,55.7324,69276,DRIVING,1,1
81,0,37.3384,55.7324,69276,37.3389,55.7343,69714,DRIVING,1,1
81,0,37.3389,55.7343,69714,37.3521,55.7294,70152,DRIVING,1,1
81,0,37.3521,55.7294,70152,37.3537,55.7233,70590,DRIVING,1,1
81,0,37.3537,55.7233,70590,37.3722,55.7237,71028,DRIVING,1,1
81,0,37.3722,55.7237,71028,37.3734,55.7235,71466,DRIVING,1,1
81,1,37.3734,55.7235,68838,37.3973,55.7248,69169,BUS,1,1
81,2,37.3973,55.7248,69169,37.3983,55.7237,69313,WALKING,1,1
81,3,37.3983,55.7237,69313,37.4076,55.7169,69534,BUS,1,1
81,4,37.4076,55.7169,69534,37.4074,55.7172,69575,WALKING,1,1
81,5,37.4074,55.7172,69575,37.3823,55.6931,70153,BUS,1,1
81,6,37.3823,55.6931,70153,37.3828,55.6933,71041,WALKING,1,1
81,6,37.3828,55.6933,71041,37.383,55.6934,71929,WALKING,1,1
81,6,37.383,55.6934,71929,37.3835,55.6866,72817,WALKING,1,1
81,6,37.3835,55.6866,72817,37.3808,55.6854,73705,WALKING,1,1
82,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,0,1
82,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,0,1
82,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,0,1
82,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,0,1
82,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,0,1
82,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,0,1
82,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,0,1
82,1,37.3734,55.7235,22038,37.3973,55.7248,22369,BUS,0,1
82,2,37.3973,55.7248,22369,37.3983,55.7237,22513,WALKING,0,1
82,3,37.3983,55.7237,22513,37.4076,55.7169,22734,BUS,0,1
82,4,37.4076,55.7169,22734,37.4074,55.7172,22775,WALKING,0,1
82,5,37.4074,55.7172,22775,37.3823,55.6931,23353,BUS,0,1
82,6,37.3823,55.6931,23353,37.3805,55.6922,23470,WALKING,0,1
83,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,2,0
83,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,2,0
83,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,2,0
83,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,2,0
83,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,2,0
83,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,2,0
83,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,2,0
83,1,37.3734,55.7235,83238,37.4059,55.7318,83849,BUS,2,0
83,2,37.4059,55.7318,83849,37.4055,55.7318,83874,WALKING,2,0
83,3,37.4055,55.7318,83874,37.3924,55.7063,84486,SHARE_TAXI,2,0
83,4,37.3924,55.7063,84486,37.39,55.7069,85509,WALKING,2,0
83,4,37.39,55.7069,85509,37.3889,55.7067,86532,WALKING,2,0
83,4,37.3889,55.7067,86532,37.3887,55.7064,87555,WALKING,2,0
83,4,37.3887,55.7064,87555,37.3877,55.706,88578,WALKING,2,0
83,4,37.3877,55.706,88578,37.3886,55.7052,89601,WALKING,2,0
83,4,37.3886,55.7052,89601,37.3814,55.7017,90624,WALKING,2,0
83,4,37.3814,55.7017,90624,37.3801,55.7009,91647,WALKING,2,0
83,4,37.3801,55.7009,91647,37.3806,55.6995,92670,WALKING,2,0
83,4,37.3806,55.6995,92670,37.3801,55.6993,93693,WALKING,2,0
84,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,0,0
84,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,0,0
84,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,0,0
84,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,0,0
84,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,0,0
84,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,0,0
84,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,0,0
84,1,37.3734,55.7235,83238,37.4059,55.7318,83849,BUS,0,0
84,2,37.4059,55.7318,83849,37.4055,55.7318,83874,WALKING,0,0
84,3,37.4055,55.7318,83874,37.3924,55.7063,84486,SHARE_TAXI,0,0
84,4,37.3924,55.7063,84486,37.39,55.7069,85188,WALKING,0,0
84,4,37.39,55.7069,85188,37.3873,55.7065,85890,WALKING,0,0
84,4,37.3873,55.7065,85890,37.3874,55.7063,86592,WALKING,0,0
84,4,37.3874,55.7063,86592,37.3824,55.7048,87294,WALKING,0,0
84,4,37.3824,55.7048,87294,37.3818,55.7054,87996,WALKING,0,0
84,4,37.3818,55.7054,87996,37.3802,55.7059,88698,WALKING,0,0
85,0,37.3387,55.7278,50400,37.3377,55.7281,50838,DRIVING,1,1
85,0,37.3377,55.7281,50838,37.3384,55.7324,51276,DRIVING,1,1
85,0,37.3384,55.7324,51276,37.3389,55.7343,51714,DRIVING,1,1
85,0,37.3389,55.7343,51714,37.3521,55.7294,52152,DRIVING,1,1
85,0,37.3521,55.7294,52152,37.3537,55.7233,52590,DRIVING,1,1
85,0,37.3537,55.7233,52590,37.3722,55.7237,53028,DRIVING,1,1
85,0,37.3722,55.7237,53028,37.3734,55.7235,53466,DRIVING,1,1
85,1,37.3734,55.7235,50838,37.4059,55.7318,51449,BUS,1,1
85,2,37.4059,55.7318,51449,37.4055,55.7318,51474,WALKING,1,1
85,3,37.4055,55.7318,51474,37.3929,55.7148,51844,SHARE_TAXI,1,1
85,4,37.3929,55.7148,51844,37.3868,55.7138,52472,WALKING,1,1
85,4,37.3868,55.7138,52472,37.3802,55.7128,53100,WALKING,1,1
86,0,37.3387,55.7278,50400,37.3377,55.7281,53570,WALKING,2,0
86,0,37.3377,55.7281,53570,37.3321,55.7293,56740,WALKING,2,0
86,0,37.3321,55.7293,56740,37.3518,55.7193,59910,WALKING,2,0
86,0,37.3518,55.7193,59910,37.358,55.7181,63080,WALKING,2,0
86,0,37.358,55.7181,63080,37.3692,55.7177,66250,WALKING,2,0
86,0,37.3692,55.7177,66250,37.3693,55.7176,69420,WALKING,2,0
86,0,37.3693,55.7176,69420,37.3769,55.7201,72590,WALKING,2,0
86,0,37.3769,55.7201,72590,37.3771,55.7193,75760,WALKING,2,0
86,0,37.3771,55.7193,75760,37.3796,55.7193,78930,WALKING,2,0
87,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,3,0
87,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,3,0
87,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,3,0
87,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,3,0
87,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,3,0
87,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,3,0
87,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,3,0
87,1,37.3734,55.7235,22038,37.3831,55.7233,22164,BUS,3,0
87,2,37.3831,55.7233,22164,37.3802,55.7265,22574,WALKING,3,0
88,0,37.3387,55.7278,64800,37.3377,55.7281,65238,DRIVING,3,0
88,0,37.3377,55.7281,65238,37.3384,55.7324,65676,DRIVING,3,0
88,0,37.3384,55.7324,65676,37.3389,55.7343,66114,DRIVING,3,0
88,0,37.3389,55.7343,66114,37.3521,55.7294,66552,DRIVING,3,0
88,0,37.3521,55.7294,66552,37.3537,55.7233,66990,DRIVING,3,0
88,0,37.3537,55.7233,66990,37.3722,55.7237,67428,DRIVING,3,0
88,0,37.3722,55.7237,67428,37.3734,55.7235,67866,DRIVING,3,0
88,1,37.3734,55.7235,65238,37.4048,55.7344,65922,BUS,3,0
88,2,37.4048,55.7344,65922,37.4021,55.734,66095,WALKING,3,0
88,3,37.4021,55.734,66095,37.3839,55.7329,66418,SHARE_TAXI,3,0
88,4,37.3839,55.7329,66418,37.3837,55.7328,66557,WALKING,3,0
88,4,37.3837,55.7328,66557,37.3816,55.7334,66696,WALKING,3,0
89,0,37.3387,55.7278,21600,37.3377,55.7281,22038,DRIVING,1,1
89,0,37.3377,55.7281,22038,37.3384,55.7324,22476,DRIVING,1,1
89,0,37.3384,55.7324,22476,37.3389,55.7343,22914,DRIVING,1,1
89,0,37.3389,55.7343,22914,37.3521,55.7294,23352,DRIVING,1,1
89,0,37.3521,55.7294,23352,37.3537,55.7233,23790,DRIVING,1,1
89,0,37.3537,55.7233,23790,37.3722,55.7237,24228,DRIVING,1,1
89,0,37.3722,55.7237,24228,37.3734,55.7235,24666,DRIVING,1,1
89,1,37.3734,55.7235,22038,37.4048,55.7344,22722,BUS,1,1
89,2,37.4048,55.7344,22722,37.4021,55.734,22895,WALKING,1,1
89,3,37.4021,55.734,22895,37.3839,55.7329,23218,SHARE_TAXI,1,1
89,4,37.3839,55.7329,23218,37.3837,55.7328,23460,WALKING,1,1
89,4,37.3837,55.7328,23460,37.3806,55.7341,23702,WALKING,1,1
90,0,37.3387,55.7278,28800,37.3377,55.7281,29238,DRIVING,3,0
90,0,37.3377,55.7281,29238,37.3384,55.7324,29676,DRIVING,3,0
90,0,37.3384,55.7324,29676,37.3389,55.7343,30114,DRIVING,3,0
90,0,37.3389,55.7343,30114,37.3521,55.7294,30552,DRIVING,3,0
90,0,37.3521,55.7294,30552,37.3537,55.7233,30990,DRIVING,3,0
90,0,37.3537,55.7233,30990,37.3722,55.7237,31428,DRIVING,3,0
90,0,37.3722,55.7237,31428,37.3734,55.7235,31866,DRIVING,3,0
90,1,37.3734,55.7235,29238,37.3999,55.7424,30217,BUS,3,0
90,2,37.3999,55.7424,30217,37.3992,55.7429,31408,WALKING,3,0
90,2,37.3992,55.7429,31408,37.3994,55.743,32599,WALKING,3,0
90,2,37.3994,55.743,32599,37.3838,55.7505,33790,WALKING,3,0
90,2,37.3838,55.7505,33790,37.3818,55.7491,34981,WALKING,3,0
91,0,37.3387,55.7278,82800,37.3377,55.7281,83238,DRIVING,2,1
91,0,37.3377,55.7281,83238,37.3384,55.7324,83676,DRIVING,2,1
91,0,37.3384,55.7324,83676,37.3389,55.7343,84114,DRIVING,2,1
91,0,37.3389,55.7343,84114,37.3521,55.7294,84552,DRIVING,2,1
91,0,37.3521,55.7294,84552,37.3537,55.7233,84990,DRIVING,2,1
91,0,37.3537,55.7233,84990,37.3722,55.7237,85428,DRIVING,2,1
91,0,37.3722,55.7237,85428,37.3734,55.7235,85866,DRIVING,2,1
